TARS_ROV_NEV	TARS_HOSZ_NEV	CÍM_EGYBEN	TARS_TIPUS_MEGNEV	TARS_TIPUS_KOD	ADOSZAM	GAZD_FORM	GAZD_FORM_KOD	CEG_ALL	CEG_ALL_KOD	NEMGAZD_AG_MEGNEV	NEMGAZD_AG_KOD	NEMGAZD_AGAZAT_MEGNEV	NEMGAZD_AGAZAT_KOD	NEMGAZD_SZAKAGAZAT_MEGNEV	NEMGAZD_SZAKAGAZAT_KOD	JEGYZ_TOKE_ERT_HUF	ORSZAG	ORSZAG_KOD	REGIO	REGIO_KOD	MEGYE	MEGYE_KOD	TELEPULES	TELEPULES_KOD	ASZ_EVE
PBG FMC KOCKÁZATI TÕKEALAP	PBG FMC KOCKÁZATI TÕKEALAP	1024 Budapest\, Lövõház utca 9.	Gazdasági Társaság	1	23125977-2-41	Zártkörû és Zárt Végû Befektetési Alap	20	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Pénzügyi közvetítés\, kivéve: biztosítási\, nyugdíjpénztári tevékenység	64	M.n.s. egyéb pénzügyi közvetítés	6499	4300000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2013
IGARPUSZTA KFT.	IGARPUSZTA KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8052 Fehérvárcsurgó hrsz: 150 kerület	Gazdasági Társaság	1	14697890-2-07	Korlátolt Felelõsségû Társaság	8	Kényszertörlés alatt	2	Építõipar	F	Egyéb építmény építése	42	Út\, autópálya építése	4211	1000000	Magyarország	HU	Közép-Dunántúl régió	5	Fejér	7	Fehérvárcsurgó	3021	2016
HEIM SZOLGÁLTATÓ KFT.	HEIM SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG 	1102 Budapest\, Liget u. 6-10	Gazdasági Társaság	1	10476077-2-41	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Gyógyszer\, gyógyászati termék nagykereskedelme	4646	3000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2014
MOL NYRT.	MOL MAGYAR OLAJ- ÉS GÁZIPARI NYILVÁNOSAN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1117 Budapest Október 23. utca 18.	Gazdasági Társaság	1	10625790-4-44	Részvénytársaság	15	Mûködõ	4	Feldolgozóipar	C	Kokszgyártás\, kõolaj-feldolgozás	19	Kõolaj-feldolgozás	1920	1,02429E+11	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
SEMMELWEIS INNOVÁCIÓS KÖZPONT KFT.	SEMMELWEIS INNOVÁCIÓS KÖZPONT TANÁCSADÓ ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1094 Budapest IX\, Tûzoltó utca 37-47.	Gazdasági Társaság	1	13123383-2-43	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Üzletvezetési\, vezetõi tanácsadás	70	Üzletviteli\, egyéb vezetési tanácsadás	7022	3000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
GYULAJ ZRT.	GYULAJ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	7090 Tamási\, Szabadság u 27	Gazdasági Társaság	1	11283924-2-17	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	985150000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Tamási	2273	2016
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2017
AGROGED KFT.	AGROGED KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6067 Tiszaalpár (Tiszaújfalú) Ady E. utca 92.	Gazdasági Társaság	1	14943737-2-03	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Gabona\, dohány\, vetõmag\, takarmány nagykereskedelme	4621	500000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Tiszaalpár	2271	2013
TISZAVÍZ VÍZERÕMÛ KFT.	TISZAVÍZ VÍZERÕMÛ ENERGETIKAI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	4450 Tiszalök Vízerõmû	Gazdasági Társaság	1	10923452-2-15	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Villamosenergia-\, gáz-\, gõzellátás\, légkondícionálás	D	Villamosenergia-\, gáz-\, gõzellátás\, légkondicionálás	35	Villamosenergia-termelés	3511	4808880000	Magyarország	HU	Észak-Alföld régió	3	Szabolcs-Szatmár-Bereg	15	Tiszalök	2171	2011
BETHELN GÁBOR ALAPKEZELÕ ZRT.	BETHLEN GÁBOR ALAPKEZELÕ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1014 Budapest\, Szentháromság tér 6.	Gazdasági Társaság	1	23300576-2-41	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Adminisztratív és szolgáltatást támogató tevékenység	N	Adminisztratív-\, kiegészítõ egyéb üzleti szolgáltatás	82	M.n.s. egyéb kiegészítõ üzleti szolgáltatás	8299	5000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
FORUM HUNGARICUM NONPROFIT KFT.	FORUM HUNGARICUM NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1051 Budapest Október 6 utca 3.\, I.\\2/A.ajtó	Gazdasági Társaság	1	21931082-2-04	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Egyéb szakmai\, tudományos\, mûszaki tevékenység	74	M.n.s. egyéb szakmai\, tudományos\, mûszaki tevékenység	7490	3100000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2016
MOL NYRT.	MOL MAGYAR OLAJ- ÉS GÁZIPARI NYILVÁNOSAN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1117 Budapest Október 23. utca 18.	Gazdasági Társaság	1	10625790-4-44	Részvénytársaság	15	Mûködõ	4	Feldolgozóipar	C	Kokszgyártás\, kõolaj-feldolgozás	19	Kõolaj-feldolgozás	1920	1,04519E+11	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
ALBA REGIA TISZSZ KÖZHASZNÚ NONPROFIT KFT.	ALBA REGIA TÉRSÉGI INTEGRÁLT SZAKKÉPZÉS SZERVEZÉSI KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8000 Székesfehérvár\, Budai út 45.	Gazdasági Társaság	1	14911305-2-07	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Oktatás	P	Oktatás	85	Szakmai középfokú oktatás	8532	2000000	Magyarország	HU	Közép-Dunántúl régió	5	Fejér	7	Székesfehérvár	1317	2012
RFH NONPROFIT ZRT.	RFH NONPROFIT ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1027 Budapest\, Kapás utca 6-12.	Gazdasági Társaság	1	23928646-2-41	Nonprofit Részvénytársaság	14	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Üzletvezetési\, vezetõi tanácsadás	70	Üzletviteli\, egyéb vezetési tanácsadás	7022	200000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
GYULAJ ZRT.	GYULAJ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	7090 Tamási\, Szabadság u 27	Gazdasági Társaság	1	11283924-2-17	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	906150000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Tamási	2273	2015
KÖZSZOLGÁLATI KULTURÁLIS NONPROFIT KFT.	KÖZSZOLGÁLATI KULTURÁLIS ELÕADÓ-MÛVÉSZETI NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1037 Budapest\, Kunigunda útja 64.	Gazdasági Társaság	1	10264890-4-41	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	12900000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
DRAGON KING KFT.	DRAGON KING KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1152 Budapest XV\, Szentmihályi út 171. G. 44/A.	Gazdasági Társaság	1	13135683-2-42	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Ruházat\, lábbeli nagykereskedelme	4642	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2015
AGROGED KFT.	AGROGED KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6067 Tiszaalpár (Tiszaújfalú) Ady E. utca 92.	Gazdasági Társaság	1	14943737-2-03	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Gabona\, dohány\, vetõmag\, takarmány nagykereskedelme	4621	500000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Tiszaalpár	2271	2014
TISZAVÍZ VÍZERÕMÛ KFT.	TISZAVÍZ VÍZERÕMÛ ENERGETIKAI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	4450 Tiszalök Vízerõmû	Gazdasági Társaság	1	10923452-2-15	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Villamosenergia-\, gáz-\, gõzellátás\, légkondícionálás	D	Villamosenergia-\, gáz-\, gõzellátás\, légkondicionálás	35	Villamosenergia-termelés	3511	4808880000	Magyarország	HU	Észak-Alföld régió	3	Szabolcs-Szatmár-Bereg	15	Tiszalök	2171	2014
RFH NONPROFIT ZRT.	RFH NONPROFIT ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1027 Budapest\, Kapás utca 6-12.	Gazdasági Társaság	1	23928646-2-41	Nonprofit Részvénytársaság	14	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Üzletvezetési\, vezetõi tanácsadás	70	Üzletviteli\, egyéb vezetési tanácsadás	7022	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
FORUM HUNGARICUM NONPROFIT KFT.	FORUM HUNGARICUM NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1051 Budapest Október 6 utca 3.\, I.\\2/A.ajtó	Gazdasági Társaság	1	21931082-2-04	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Egyéb szakmai\, tudományos\, mûszaki tevékenység	74	M.n.s. egyéb szakmai\, tudományos\, mûszaki tevékenység	7490	3100000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2015
MONIMPEX RT.	MONIMPEX KERESKEDELMI RÉSZVÉNYTÁRSASÁG	1061 Budapest VI\, PAULAI EDE utca 50.	Gazdasági Társaság	1	10650888-2-42	Részvénytársaság	15	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Élelmiszer\, ital\, dohányáru vegyes nagykereskedelme	4639	912000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2012
ALBA REGIA TISZSZ KÖZHASZNÚ NONPROFIT KFT.	ALBA REGIA TÉRSÉGI INTEGRÁLT SZAKKÉPZÉS SZERVEZÉSI KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8000 Székesfehérvár\, Budai út 45.	Gazdasági Társaság	1	14911305-2-07	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Oktatás	P	Oktatás	85	Szakmai középfokú oktatás	8532	2000000	Magyarország	HU	Közép-Dunántúl régió	5	Fejér	7	Székesfehérvár	1317	2011
GYULAJ ZRT.	GYULAJ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	7090 Tamási\, Szabadság u 27	Gazdasági Társaság	1	11283924-2-17	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	856150000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Tamási	2273	2014
KAEROUS KOCKÁZATI TÕKEALAP ZRT.	KAIROS NÖVEKEDÉSI KOCKÁZATI TÕKEALAP-KEZELÕ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1123 Budapest\, Alkotás utca 39/C\, A épület I. emelet	Gazdasági Társaság	1	23951196-2-43	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Egyéb pénzügyi tevékenység	66	Alapkezelés	6630	6429000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
DRAGON KING KFT.	DRAGON KING KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1152 Budapest XV\, Szentmihályi út 171. G. 44/A.	Gazdasági Társaság	1	13135683-2-42	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Ruházat\, lábbeli nagykereskedelme	4642	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
SÁMÁN 2002 KFT.	SÁMÁN 2002 TÛZ- ÉS KATASZTRÓFAVÉDELMI SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG FE	1222 Budapest XXII\, Karéj utca 18.	Gazdasági Társaság	1	12927665-2-43	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Szakmai\, tudományos\, mûszaki tevékenység	M	"Mérnöki és építészmérnöki tevékenység; mûszaki vizsgálat\, elemzés"	71	Mérnöki tevékenység\, mûszaki tanácsadás	7112	3000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
AGROGED KFT.	AGROGED KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6067 Tiszaalpár (Tiszaújfalú) Ady E. utca 92.	Gazdasági Társaság	1	14943737-2-03	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Gabona\, dohány\, vetõmag\, takarmány nagykereskedelme	4621	500000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Tiszaalpár	2271	2011
TISZAVÍZ VÍZERÕMÛ KFT.	TISZAVÍZ VÍZERÕMÛ ENERGETIKAI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	4450 Tiszalök Vízerõmû	Gazdasági Társaság	1	10923452-2-15	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Villamosenergia-\, gáz-\, gõzellátás\, légkondícionálás	D	Villamosenergia-\, gáz-\, gõzellátás\, légkondicionálás	35	Villamosenergia-termelés	3511	4808880000	Magyarország	HU	Észak-Alföld régió	3	Szabolcs-Szatmár-Bereg	15	Tiszalök	2171	2017
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2014
NKÖV NONPROFIT KFT.	NKÖV NEMZETI KULTURÁLIS ÖRÖKSÉG VÉDELMI NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1062 Budapest\, Bajza u. 32.	Gazdasági Társaság	1	20975388-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Múzeumi tevékenység	9102	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
KAEROUS KOCKÁZATI TÕKEALAP-KEZELÕ	KAEROUS KOCKÁZATI TÕKEALAP-KEZELÕ	1095 Budapest\, Tinódi utca 1-3. C. Ép. 1. em. 32.	Gazdasági Társaság	1	23951196-2-43	Zártkörû és Zárt Végû Befektetési Alap	20	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Pénzügyi közvetítés\, kivéve: biztosítási\, nyugdíjpénztári tevékenység	64	Befektetési alapok és hasonlók	6430	2143000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
MONIMPEX RT.	MONIMPEX KERESKEDELMI RÉSZVÉNYTÁRSASÁG	1061 Budapest VI\, PAULAI EDE utca 50.	Gazdasági Társaság	1	10650888-2-42	Részvénytársaság	15	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Élelmiszer\, ital\, dohányáru vegyes nagykereskedelme	4639	912000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
GYULAJ ZRT.	GYULAJ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	7090 Tamási\, Szabadság u 27	Gazdasági Társaság	1	11283924-2-17	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	832650000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Tamási	2273	2012
ALBA REGIA TISZSZ KÖZHASZNÚ NONPROFIT KFT.	ALBA REGIA TÉRSÉGI INTEGRÁLT SZAKKÉPZÉS SZERVEZÉSI KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8000 Székesfehérvár\, Budai út 45.	Gazdasági Társaság	1	14911305-2-07	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Oktatás	P	Oktatás	85	Szakmai középfokú oktatás	8532	2000000	Magyarország	HU	Közép-Dunántúl régió	5	Fejér	7	Székesfehérvár	1317	2010
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2011
KAEROUS MAGVETÕ KOCKÁZATI TÕKEALAP ZRT.	KAEROUS MAGVETÕ KOCKÁZATI TÕKEALAP	1123 Budapest\, Alkotás utca 39/C\, A épület I. emelet	Gazdasági Társaság	1	23951196-2-43	Zártkörû és Zárt Végû Befektetési Alap	20	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Egyéb pénzügyi tevékenység	66	Alapkezelés	6630	2143000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
DRAGON KING KFT.	DRAGON KING KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1152 Budapest XV\, Szentmihályi út 171. G. 44/A.	Gazdasági Társaság	1	13135683-2-42	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Ruházat\, lábbeli nagykereskedelme	4642	10000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
AGROGED KFT.	AGROGED KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6067 Tiszaalpár (Tiszaújfalú) Ady E. utca 92.	Gazdasági Társaság	1	14943737-2-03	Korlátolt Felelõsségû Társaság	8	Végelszámolás alatt	5	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Gabona\, dohány\, vetõmag\, takarmány nagykereskedelme	4621	500000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Tiszaalpár	2271	2012
SÁMÁN 2002 KFT.	SÁMÁN 2002 TÛZ- ÉS KATASZTRÓFAVÉDELMI SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG FE	1222 Budapest XXII\, Karéj utca 18.	Gazdasági Társaság	1	12927665-2-43	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Tûzvédelem	8425	3000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
NYÍRSZAKKÉPZÉS NONPROFIT KFT.	NYÍRSÉGI SZAKKÉPZÉS-SZERVEZÉSI KIEMELKEDÕEN KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	4400 Nyíregyháza\, Árok u. 53.	Gazdasági Társaság	1	14380549-1-15	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Oktatás	P	Oktatás	85	Szakmai középfokú oktatás	8532	1100000	Magyarország	HU	Észak-Alföld régió	3	Szabolcs-Szatmár-Bereg	15	Nyíregyháza	1555	2010
ST GLASS RT.	ST GLASS ÖBLÖSÜVEGGYÁRTÓ ÉS FORGALMAZÓ RÉSZVÉNYTÁRSASÁG	3100 Salgótarján (Zagyvapálfalva)\, Huta u. 1.	Gazdasági Társaság	1	11200156-2-12	Részvénytársaság	15	Felszámolás alatt	1	Feldolgozóipar	C	Nemfém ásványi termék gyártása	23	Öblösüveggyártás	2313	1232973000	Magyarország	HU	Észak-Magyarország régió	4	Nógrád	12	Salgótarján	2391	2010
GYULAJ ZRT.	GYULAJ ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	7090 Tamási\, Szabadság u 27	Gazdasági Társaság	1	11283924-2-17	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	832650000	Magyarország	HU	Dél-Dunántúl régió	2	Tolna	17	Tamási	2273	2011
JUTKÁL KFT.	JUTKÁL KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2483 Gárdony Vörösmarty utca 20.	Gazdasági Társaság	1	22626619-1-07	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Szálláshely-szolgáltatás\, vendéglátás	I	Vendéglátás	56	Italszolgáltatás	5630	500000	Magyarország	HU	Közép-Dunántúl régió	5	Fejér	7	Gárdony	874	2014
NKÖV NONPROFIT KFT.	NKÖV NEMZETI KULTURÁLIS ÖRÖKSÉG VÉDELMI NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1062 Budapest\, Bajza u. 32.	Gazdasági Társaság	1	20975388-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Múzeumi tevékenység	9102	500000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
MONIMPEX RT.	MONIMPEX KERESKEDELMI RÉSZVÉNYTÁRSASÁG	1061 Budapest VI\, PAULAI EDE utca 50.	Gazdasági Társaság	1	10650888-2-42	Részvénytársaság	15	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Élelmiszer\, ital\, dohányáru vegyes nagykereskedelme	4639	912000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
